regimen_id,regimen_name,source_component_count,projected_component_count,projected_components_json,excluded_components_json,added_lexical_components_json,explicit_missing_curated_components_json,benchmark_eligible,reason
210,bdr,2,0,[],"[""Bortezomib"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
211,beac,3,0,[],"[""Carmustine"",""Cyclophosphamide"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
212,beacopp,5,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Etoposide"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
213,beacopp-14,5,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Etoposide"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
214,beam,4,0,[],"[""Carmustine"",""Etoposide"",""Melphalan"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
215,beeam,3,0,[],"[""Bendamustine"",""Etoposide"",""Melphalan""]",[],[],false,fewer_than_two_direct_lexical_components
216,begev,3,0,[],"[""Bendamustine"",""Gemcitabine"",""Vinorelbine""]",[],[],false,fewer_than_two_direct_lexical_components
217,belantamab mafodotin monotherapy,1,0,[],"[""belantamab mafodotin""]",[],[],false,fewer_than_two_direct_lexical_components
218,belinostat monotherapy,1,0,[],"[""belinostat""]",[],[],false,fewer_than_two_direct_lexical_components
219,belotecan and cisplatin,1,0,[],"[""Cisplatin""]",[],[],false,fewer_than_two_direct_lexical_components
220,belzutifan monotherapy,1,0,[],"[""belzutifan""]",[],[],false,fewer_than_two_direct_lexical_components
221,bemp,3,0,[],"[""Bleomycin"",""Cisplatin"",""Mitomycin""]",[],[],false,fewer_than_two_direct_lexical_components
222,bendamustine and brentuximab vedotin,2,2,"[""Bendamustine"",""Brentuximab Vedotin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
223,bendamustine and dexamethasone,1,0,[],"[""Bendamustine""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
224,bendamustine and obinutuzumab,2,2,"[""Bendamustine"",""Obinutuzumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
225,bendamustine and ofatumumab,2,2,"[""Bendamustine"",""ofatumumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
226,bendamustine and rituximab (br),2,2,"[""Bendamustine"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
227,bendamustine and rituximab (br) and ibrutinib,3,3,"[""Bendamustine"",""Ibrutinib"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
228,bendamustine and rituximab (br) and idelalisib,3,3,"[""Bendamustine"",""Idelalisib"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
229,bendamustine and rituximab (br) and polatuzumab vedotin,3,3,"[""Bendamustine"",""Polatuzumab Vedotin"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
230,bendamustine monotherapy,1,0,[],"[""Bendamustine""]",[],[],false,fewer_than_two_direct_lexical_components
231,benralizumab monotherapy,1,0,[],"[""benralizumab""]",[],[],false,fewer_than_two_direct_lexical_components
232,bep,3,0,[],"[""Bleomycin"",""Cisplatin"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
233,bert,3,0,[],"[""Bendamustine"",""Rituximab"",""Temsirolimus""]",[],[],false,fewer_than_two_direct_lexical_components
234,betrixaban monotherapy,1,0,[],"[""betrixaban""]",[],[],false,fewer_than_two_direct_lexical_components
235,bevacizumab + ifl,4,0,[],"[""Bevacizumab"",""Fluorouracil"",""folic acid"",""Irinotecan""]",[],[],false,fewer_than_two_direct_lexical_components
236,bevacizumab and interferon alfa-2a,2,2,"[""Bevacizumab"",""interferon alfa-2a""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
237,bevacizumab and rituximab,2,2,"[""Bevacizumab"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
238,bevacizumab and rt,1,0,[],"[""Bevacizumab""]",[],[],false,fewer_than_two_direct_lexical_components
239,bevacizumab monotherapy,1,0,[],"[""Bevacizumab""]",[],[],false,fewer_than_two_direct_lexical_components
240,bexarotene and pralatrexate,2,2,"[""bexarotene"",""pralatrexate""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
241,bexarotene monotherapy,1,0,[],"[""bexarotene""]",[],[],false,fewer_than_two_direct_lexical_components
242,bfr,3,0,[],"[""Bendamustine"",""fludarabine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
243,bhd,3,0,[],"[""Carmustine"",""Dacarbazine"",""Hydroxyurea""]",[],[],false,fewer_than_two_direct_lexical_components
244,bicalutamide and goserelin,2,2,"[""bicalutamide"",""Goserelin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
245,bicalutamide and leuprolide,2,2,"[""bicalutamide"",""Leuprolide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
246,bicalutamide and rt,1,0,[],"[""bicalutamide""]",[],[],false,fewer_than_two_direct_lexical_components
247,bicalutamide monotherapy,1,0,[],"[""bicalutamide""]",[],[],false,fewer_than_two_direct_lexical_components
248,bid,2,0,[],"[""Bendamustine"",""Ixazomib""]",[],[],false,fewer_than_two_direct_lexical_components
249,binimetinib and encorafenib,2,2,"[""binimetinib"",""encorafenib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
250,binimetinib monotherapy,1,0,[],"[""binimetinib""]",[],[],false,fewer_than_two_direct_lexical_components
251,"binimetinib, encorafenib, cetuximab",3,3,"[""binimetinib"",""Cetuximab"",""encorafenib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
252,bird,2,0,[],"[""clarithromycin"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
253,bld,2,0,[],"[""Bendamustine"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
254,bleo-comf,5,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Fluorouracil"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
255,bleomycin and cisplatin,2,2,"[""Bleomycin"",""Cisplatin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
256,bleomycin and vinblastine,1,0,[],"[""Bleomycin""]",[],"[""Vinblastine""]",false,explicit_curated_component_missing_from_uotd_links
257,bleomycin and vincristine (bo),2,2,"[""Bleomycin"",""Vincristine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
258,"bleomycin, methotrexate, vinblastine/rt",2,0,[],"[""Bleomycin"",""Methotrexate""]",[],"[""Vinblastine""]",false,explicit_curated_component_missing_from_uotd_links
259,blinatumomab monotherapy,1,0,[],"[""blinatumomab""]",[],[],false,fewer_than_two_direct_lexical_components
260,bmp,3,0,[],"[""Bleomycin"",""Cisplatin"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
261,bold,4,0,[],"[""Bleomycin"",""Dacarbazine"",""Lomustine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
262,bomp,3,0,[],"[""Bleomycin"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
263,bonp,3,0,[],"[""Bleomycin"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
264,bopam,4,0,[],"[""Bleomycin"",""mechlorethamine"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
265,bopp,3,0,[],"[""Carmustine"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
266,bortezomib and cyclophosphamide,2,2,"[""Bortezomib"",""Cyclophosphamide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
267,bortezomib and dexamethasone (vd),1,0,[],"[""Bortezomib""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
268,bortezomib and dexamethasone (vd) and panobinostat,2,0,[],"[""Bortezomib"",""panobinostat""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
269,bortezomib and melphalan,2,2,"[""Bortezomib"",""Melphalan""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
270,bortezomib and panobinostat,2,2,"[""Bortezomib"",""panobinostat""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
271,bortezomib and pegylated liposomal doxorubicin,1,0,[],"[""Bortezomib""]",[],"[""Pegylated Liposomal Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
272,bortezomib and prednisone (vp),3,0,[],"[""Bortezomib"",""Cisplatin"",""Vincristine""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
273,bortezomib and rituximab (vr),2,2,"[""Bortezomib"",""Rituximab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
274,bortezomib and vorinostat,2,2,"[""Bortezomib"",""vorinostat""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
275,bortezomib monotherapy,2,0,[],"[""Bortezomib"",""Vinorelbine""]",[],[],false,fewer_than_two_direct_lexical_components
276,"bortezomib, thalidomide, dexamethasone, panobinostat",3,0,[],"[""Bortezomib"",""panobinostat"",""Thalidomide""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
277,bosutinib monotherapy,1,0,[],"[""bosutinib""]",[],[],false,fewer_than_two_direct_lexical_components
278,br/rc,2,0,[],"[""Bendamustine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
279,brentuximab vedotin and dacarbazine,2,2,"[""Brentuximab Vedotin"",""Dacarbazine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
280,brentuximab vedotin and nivolumab,2,2,"[""Brentuximab Vedotin"",""Nivolumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
281,brentuximab vedotin monotherapy,1,0,[],"[""Brentuximab Vedotin""]",[],[],false,fewer_than_two_direct_lexical_components
282,brexucabtagene autoleucel monotherapy,1,0,[],"[""brexucabtagene autoleucel""]",[],[],false,fewer_than_two_direct_lexical_components
283,brigatinib monotherapy,1,0,[],"[""brigatinib""]",[],[],false,fewer_than_two_direct_lexical_components
284,btd,2,0,[],"[""Bendamustine"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
285,bu/tt,2,0,[],"[""Busulfan"",""thiotepa""]",[],[],false,fewer_than_two_direct_lexical_components
286,bu/tt/cy,3,0,[],"[""Busulfan"",""Cyclophosphamide"",""thiotepa""]",[],[],false,fewer_than_two_direct_lexical_components
287,bucye,3,0,[],"[""Busulfan"",""Cyclophosphamide"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
288,bucytbi,2,0,[],"[""Busulfan"",""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
289,busulfan and cyclophosphamide,2,2,"[""Busulfan"",""Cyclophosphamide""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
290,busulfan and fludarabine,3,2,"[""Busulfan"",""fludarabine""]","[""lymphocyte immune globulin, anti-thymocyte globulin""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
291,busulfan and melphalan,2,2,"[""Busulfan"",""Melphalan""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
292,busulfan monotherapy,1,0,[],"[""Busulfan""]",[],[],false,fewer_than_two_direct_lexical_components
293,"busulfan, cyclophosphamide, decitabine, g-csf",3,3,"[""Busulfan"",""Cyclophosphamide"",""Decitabine""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
294,"busulfan, fludarabine, ibritumomab tiuxetan",4,3,"[""Busulfan"",""fludarabine"",""ibritumomab tiuxetan""]","[""Rituximab""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
295,"busulfan, fludarabine, ibritumomab tiuxetan, then allo hsct",4,3,"[""Busulfan"",""fludarabine"",""ibritumomab tiuxetan""]","[""Rituximab""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
296,"busulfan, fludarabine, thiotepa",3,3,"[""Busulfan"",""fludarabine"",""thiotepa""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
297,"busulfan, fludarabine, thiotepa, then allo hsct",3,3,"[""Busulfan"",""fludarabine"",""thiotepa""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
298,bv-avepc,4,0,[],"[""Brentuximab Vedotin"",""Cyclophosphamide"",""Etoposide"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
299,bv-chp,2,0,[],"[""Brentuximab Vedotin"",""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
300,bvam,3,0,[],"[""Carmustine"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
301,bvds,2,0,[],"[""Bleomycin"",""streptozocin""]",[],[],false,fewer_than_two_direct_lexical_components
302,bvp,2,0,[],"[""Bleomycin"",""Cisplatin""]",[],[],false,fewer_than_two_direct_lexical_components
303,bvr,3,0,[],"[""Bendamustine"",""Bortezomib"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
304,c-bop,4,0,[],"[""Bleomycin"",""Carboplatin"",""Cisplatin"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
305,c-mopp,4,0,[],"[""Cyclophosphamide"",""Lomustine"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
306,c-mopp/abv,4,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
307,c-tpf,4,0,[],"[""Cetuximab"",""Cisplatin"",""Docetaxel"",""Fluorouracil""]",[],[],false,fewer_than_two_direct_lexical_components
308,c-vamp,2,0,[],"[""Cyclophosphamide"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
309,cabazitaxel and prednisolone,1,0,[],"[""cabazitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
310,cabazitaxel and prednisone,1,0,[],"[""cabazitaxel""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
311,cabo,4,0,[],"[""Bleomycin"",""Cisplatin"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
312,cabozantinib and erlotinib,2,2,"[""Cabozantinib"",""Erlotinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
313,cabozantinib and nivolumab,2,2,"[""Cabozantinib"",""Nivolumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
314,cabozantinib monotherapy,1,0,[],"[""Cabozantinib""]",[],[],false,fewer_than_two_direct_lexical_components
315,"cabozantinib, ipilimumab, nivolumab",3,3,"[""Cabozantinib"",""Ipilimumab"",""Nivolumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
316,cac,1,0,[],"[""Cisplatin""]",[],[],false,fewer_than_two_direct_lexical_components
317,cad and g-csf,2,0,[],"[""Cyclophosphamide"",""Filgrastim""]",[],[],false,fewer_than_two_direct_lexical_components
318,caf and mpa,3,0,[],"[""Cyclophosphamide"",""Fluorouracil"",""medroxyprogesterone""]",[],[],false,fewer_than_two_direct_lexical_components
319,cafp,2,0,[],"[""Cyclophosphamide"",""Fluorouracil""]",[],[],false,fewer_than_two_direct_lexical_components
320,cafvp,3,0,[],"[""Cyclophosphamide"",""Fluorouracil"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
321,"calaspargase, daunorubicin, vincristine, prednisone",2,0,[],"[""calaspargase pegol"",""Vincristine""]",[],"[""Daunorubicin"",""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
322,calgb 10-002 regimen,6,0,[],"[""Cyclophosphamide"",""Etoposide"",""Ifosfamide"",""Methotrexate"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
323,calgb 8811 early intensification,4,0,[],"[""Asparaginase"",""Cyclophosphamide"",""Mercaptopurine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
324,calgb 8811 late intensification,3,0,[],"[""Cyclophosphamide"",""Thioguanine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
325,camf,3,0,[],"[""Cyclophosphamide"",""Fluorouracil"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
326,camfp,3,0,[],"[""Cyclophosphamide"",""Fluorouracil"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
327,camp,3,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
328,camrelizumab monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
329,cap,1,0,[],"[""Cyclophosphamide""]",[],[],false,fewer_than_two_direct_lexical_components
330,cap-bop,4,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
331,capecitabine and bevacizumab,3,2,"[""Bevacizumab"",""Capecitabine""]","[""Cetuximab""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
332,capecitabine and cisplatin (cx),2,2,"[""Capecitabine"",""Cisplatin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
333,capecitabine and cisplatin (cx) and cetuximab,3,3,"[""Capecitabine"",""Cetuximab"",""Cisplatin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
334,capecitabine and cisplatin (cx) and pembrolizumab,3,3,"[""Capecitabine"",""Cisplatin"",""Pembrolizumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
335,capecitabine and cisplatin (cx) and tislelizumab,3,3,"[""Capecitabine"",""Cisplatin"",""tislelizumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
336,capecitabine and cisplatin (cx) and trastuzumab,3,3,"[""Capecitabine"",""Cisplatin"",""Trastuzumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
337,"capecitabine and cisplatin (cx), pertuzumab, trastuzumab",4,4,"[""Capecitabine"",""Cisplatin"",""Pertuzumab"",""Trastuzumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
338,capecitabine and docetaxel (tx),14,2,"[""Capecitabine"",""Docetaxel""]","[""Bevacizumab"",""Carboplatin"",""Cisplatin"",""Cyclophosphamide"",""Melphalan"",""Paclitaxel"",""Pemetrexed"",""Pomalidomide"",""Tamoxifen"",""Thalidomide"",""Topotecan"",""Trastuzumab""]",[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
339,capecitabine and erlotinib,2,2,"[""Capecitabine"",""Erlotinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
